page_number,segment_count,has_items,item_ids,standards,years,question_numbers
367,2,yes,g8_social-studies_8.27A_2021_q25; g8_social-studies_8.27A_2019_q1,8.27(A); 8.27(A),2021; 2019,25; 1
368,1,yes,g8_social-studies_8.27A_2017_q34,8.27(A),2017,34
369,1,yes,g8_social-studies_8.27A_2016_q10,8.27(A),2016,10
370,1,yes,g8_social-studies_8.27A_2015_q26,8.27(A),2015,26
371,1,yes,g8_social-studies_8.27A_2015_q25,8.27(A),2015,25
372,1,yes,g8_social-studies_8.27A_2014_q7,8.27(A),2014,7
373,1,yes,g8_social-studies_8.27A_2013_q49,8.27(A),2013,49
374,1,yes,g8_social-studies_8.27B_2017_q18,8.27(B),2017,18
375,1,yes,g8_social-studies_8.27B_2014_q24,8.27(B),2014,24
376,1,yes,g8_social-studies_8.27B_2013_q40,8.27(B),2013,40
377,1,yes,g8_social-studies_8.27B_2013_q22,8.27(B),2013,22
378,1,yes,g8_social-studies_8.27C_2025_q22,8.27(C),2025,22
379,1,yes,g8_social-studies_8.27C_2022_q16,8.27(C),2022,16
380,1,yes,g8_social-studies_8.27C_2019_q8,8.27(C),2019,8
381,1,yes,g8_social-studies_8.27C_2018_q38,8.27(C),2018,38
382,1,yes,g8_social-studies_8.27C_2018_q3,8.27(C),2018,3
383,1,yes,g8_social-studies_8.27C_2015_q29,8.27(C),2015,29
384,1,yes,g8_social-studies_8.27C_2014_q49,8.27(C),2014,49
385,1,yes,g8_social-studies_8.27C_2013_q52,8.27(C),2013,52
386,1,yes,g8_social-studies_8.28A_2021_q44,8.28(A),2021,44
387,1,yes,g8_social-studies_8.28A_2016_q52,8.28(A),2016,52
388,1,yes,g8_social-studies_8.28B_2024_q1,8.28(B),2024,1
389,1,yes,g8_social-studies_8.28B_2023_q18,8.28(B),2023,18
390,1,yes,g8_social-studies_8.28B_2021_q34,8.28(B),2021,34
391,2,yes,g8_social-studies_8.28B_2017_q41; g8_social-studies_8.28B_2016_q11,8.28(B); 8.28(B),2017; 2016,41; 11
392,1,yes,g8_social-studies_8.28B_2015_q51,8.28(B),2015,51
393,2,yes,g8_social-studies_8.28B_2014_q19; g8_social-studies_8.28B_2013_q27,8.28(B); 8.28(B),2014; 2013,19; 27
394,0,no,,,,
395,0,no,,,,
396,1,yes,g8_social-studies_8.1A_2019_q21,8.1(A),2019,21
397,1,yes,g8_social-studies_8.1A_2014_q14,8.1(A),2014,14
398,1,yes,g8_social-studies_8.10A_2013_q31,8.10(A),2013,31
399,1,yes,g8_social-studies_8.20B_2023_q29,8.20(B),2023,29
400,1,yes,g8_social-studies_8.22B_2018_q44,8.22(B),2018,44
401,1,yes,g8_social-studies_8.23D_2022_q44,8.23(D),2022,44
402,1,yes,g8_social-studies_8.23E_2023_q20,8.23(E),2023,20
403,1,yes,g8_social-studies_8.23E_2022_q20,8.23(E),2022,20
404,1,yes,g8_social-studies_8.23E_2018_q36,8.23(E),2018,36
405,1,yes,g8_social-studies_8.24A_2025_q15,8.24(A),2025,15
406,1,yes,g8_social-studies_8.24A_2024_q6,8.24(A),2024,6
407,1,yes,g8_social-studies_8.24A_2023_q3,8.24(A),2023,3
408,1,yes,g8_social-studies_8.24A_2022_q8,8.24(A),2022,8
409,1,yes,g8_social-studies_8.24A_2021_q22,8.24(A),2021,22
410,1,yes,g8_social-studies_8.24A_2018_q26,8.24(A),2018,26
411,1,yes,g8_social-studies_8.24A_2016_q8,8.24(A),2016,8
412,1,yes,g8_social-studies_8.24A_2015_q50,8.24(A),2015,50
413,1,yes,g8_social-studies_8.24A_2015_q38,8.24(A),2015,38
414,1,yes,g8_social-studies_8.24A_2014_q50,8.24(A),2014,50
415,1,yes,g8_social-studies_8.24A_2013_q11,8.24(A),2013,11
416,1,yes,g8_social-studies_8.24B_2023_q32,8.24(B),2023,32
417,1,yes,g8_social-studies_8.24B_2021_q10,8.24(B),2021,10
418,1,yes,g8_social-studies_8.24B_2019_q5,8.24(B),2019,5
419,1,yes,g8_social-studies_8.24B_2016_q13,8.24(B),2016,13
420,1,yes,g8_social-studies_8.24B_2014_q35,8.24(B),2014,35
421,1,yes,g8_social-studies_8.24B_2013_q23,8.24(B),2013,23
422,1,yes,g8_social-studies_8.25B_2019_q29,8.25(B),2019,29
423,1,yes,g8_social-studies_8.25B_2015_q47,8.25(B),2015,47
424,1,yes,g8_social-studies_8.26A_2025_q16,8.26(A),2025,16
425,1,yes,g8_social-studies_8.26A_2021_q4,8.26(A),2021,4
426,1,yes,g8_social-studies_8.26A_2018_q17,8.26(A),2018,17
427,1,yes,g8_social-studies_8.26A_2016_q40,8.26(A),2016,40
428,1,yes,g8_social-studies_8.26A_2015_q13,8.26(A),2015,13
429,1,yes,g8_social-studies_8.26B_2024_q10,8.26(B),2024,10
430,1,yes,g8_social-studies_8.26B_2023_q26,8.26(B),2023,26
431,1,yes,g8_social-studies_8.26B_2015_q20,8.26(B),2015,20
432,1,yes,g8_social-studies_8.26B_2013_q33,8.26(B),2013,33
433,0,no,,,,
434,1,yes,g8_social-studies_8.1A_2021_q6,8.1(A),2021,6
435,1,yes,g8_social-studies_8.7B_2023_q40,8.7(B),2023,40
436,2,yes,g8_social-studies_8.7B_2022_q42; g8_social-studies_8.7B_2016_q14,8.7(B); 8.7(B),2022; 2016,42; 14
437,0,no,,,,
438,1,yes,g8_social-studies_8.7D_2025_q23,8.7(D),2025,23
439,2,yes,g8_social-studies_8.7D_2019_q39; g8_social-studies_8.7D_2018_q40,8.7(D); 8.7(D),2019; 2018,39; 40
440,1,yes,g8_social-studies_8.7D_2017_q36,8.7(D),2017,36
441,1,yes,g8_social-studies_8.7D_2015_q34,8.7(D),2015,34
442,1,yes,g8_social-studies_8.7D_2014_q3,8.7(D),2014,3
443,1,yes,g8_social-studies_8.7D_2013_q28,8.7(D),2013,28
444,1,yes,g8_social-studies_8.7E_2024_q31,8.7(E),2024,31
445,1,yes,g8_social-studies_8.7E_2023_q33,8.7(E),2023,33
446,1,yes,g8_social-studies_8.8A_2022_q15,8.8(A),2022,15
447,1,yes,g8_social-studies_8.8A_2015_q12,8.8(A),2015,12
448,1,yes,g8_social-studies_8.8B_2023_q9,8.8(B),2023,9
449,1,yes,g8_social-studies_8.8B_2022_q17,8.8(B),2022,17
450,1,yes,g8_social-studies_8.8B_2019_q4,8.8(B),2019,4
451,1,yes,g8_social-studies_8.8C_2023_q17,8.8(C),2023,17
452,1,yes,g8_social-studies_8.8C_2022_q36,8.8(C),2022,36
453,1,yes,g8_social-studies_8.8C_2021_q30,8.8(C),2021,30
454,1,yes,g8_social-studies_8.8C_2018_q11,8.8(C),2018,11
455,1,yes,g8_social-studies_8.8C_2017_q8,8.8(C),2017,8
456,1,yes,g8_social-studies_8.8C_2015_q17,8.8(C),2015,17
457,1,yes,g8_social-studies_8.8C_2014_q43,8.8(C),2014,43
458,1,yes,g8_social-studies_8.8C_2013_q30,8.8(C),2013,30
459,1,yes,g8_social-studies_8.8D_2024_q32,8.8(D),2024,32
460,1,yes,g8_social-studies_8.8D_2023_q39,8.8(D),2023,39
461,1,yes,g8_social-studies_8.8D_2021_q40,8.8(D),2021,40
462,1,yes,g8_social-studies_8.8D_2014_q26,8.8(D),2014,26
463,1,yes,g8_social-studies_8.8D_2013_q38,8.8(D),2013,38
464,1,yes,g8_social-studies_8.10A_2024_q13,8.10(A),2024,13
465,1,yes,g8_social-studies_8.10A_2017_q16,8.10(A),2017,16
466,1,yes,g8_social-studies_8.10B_2025_q34,8.10(B),2025,34
467,1,yes,g8_social-studies_8.10C_2022_q38,8.10(C),2022,38
468,1,yes,g8_social-studies_8.10C_2016_q21,8.10(C),2016,21
469,1,yes,g8_social-studies_8.10C_2014_q30,8.10(C),2014,30
470,1,yes,g8_social-studies_8.11B_2017_q13,8.11(B),2017,13
471,1,yes,g8_social-studies_8.12A_2016_q1,8.12(A),2016,1
472,1,yes,g8_social-studies_8.12C_2025_q39,8.12(C),2025,39
473,1,yes,g8_social-studies_8.12C_2022_q3,8.12(C),2022,3
474,1,yes,g8_social-studies_8.12C_2018_q25,8.12(C),2018,25
475,1,yes,g8_social-studies_8.12C_2017_q28,8.12(C),2017,28
476,1,yes,g8_social-studies_8.12C_2015_q10,8.12(C),2015,10
477,1,yes,g8_social-studies_8.12C_2014_q10,8.12(C),2014,10
478,1,yes,g8_social-studies_8.17B_2022_q13,8.17(B),2022,13
479,2,yes,g8_social-studies_8.17B_2021_q35; g8_social-studies_8.17B_2015_q6,8.17(B); 8.17(B),2021; 2015,35; 6
480,0,no,,,,
481,1,yes,g8_social-studies_8.18C_2025_q38,8.18(C),2025,38
482,1,yes,g8_social-studies_8.18C_2024_q38,8.18(C),2024,38
483,1,yes,g8_social-studies_8.18C_2015_q7,8.18(C),2015,7
484,1,yes,g8_social-studies_8.21A_2021_q23,8.21(A),2021,23
485,1,yes,g8_social-studies_8.21C_2022_q28,8.21(C),2022,28
486,1,yes,g8_social-studies_8.21C_2016_q43,8.21(C),2016,43
487,1,yes,g8_social-studies_8.22A_2019_q23,8.22(A),2019,23
488,1,yes,g8_social-studies_8.22B_2015_q9,8.22(B),2015,9
489,1,yes,g8_social-studies_8.23B_2014_q29,8.23(B),2014,29
490,1,yes,g8_social-studies_8.23E_2016_q3,8.23(E),2016,3
491,0,no,,,,
492,1,yes,g8_social-studies_8.1A_2022_q9,8.1(A),2022,9
493,1,yes,g8_social-studies_8.1A_2018_q23,8.1(A),2018,23
494,1,yes,g8_social-studies_8.1A_2016_q38,8.1(A),2016,38
495,1,yes,g8_social-studies_8.8C_2025_q7,8.8(C),2025,7
496,1,yes,g8_social-studies_8.8C_2016_q28,8.8(C),2016,28
497,1,yes,g8_social-studies_8.9A_2025_q14,8.9(A),2025,14
498,1,yes,g8_social-studies_8.9A_2024_q27,8.9(A),2024,27
499,2,yes,g8_social-studies_8.9A_2021_q42; g8_social-studies_8.9A_2018_q18,8.9(A); 8.9(A),2021; 2018,42; 18
500,1,yes,g8_social-studies_8.9A_2017_q40,8.9(A),2017,40
501,1,yes,g8_social-studies_8.9A_2014_q39,8.9(A),2014,39
502,1,yes,g8_social-studies_8.9B_2022_q34,8.9(B),2022,34
503,1,yes,g8_social-studies_8.9B_2019_q20,8.9(B),2019,20
504,1,yes,g8_social-studies_8.9B_2014_q20,8.9(B),2014,20
505,1,yes,g8_social-studies_8.9C_2024_q8,8.9(C),2024,8
506,2,yes,g8_social-studies_8.9C_2023_q14; g8_social-studies_8.9C_2021_q13,8.9(C); 8.9(C),2023; 2021,14; 13
507,1,yes,g8_social-studies_8.9C_2019_q41,8.9(C),2019,41
508,1,yes,g8_social-studies_8.9C_2018_q10,8.9(C),2018,10
509,1,yes,g8_social-studies_8.9C_2017_q30,8.9(C),2017,30
510,1,yes,g8_social-studies_8.9C_2016_q20,8.9(C),2016,20
511,1,yes,g8_social-studies_8.9C_2015_q42,8.9(C),2015,42
512,1,yes,g8_social-studies_8.9C_2014_q21,8.9(C),2014,21
513,1,yes,g8_social-studies_8.9C_2013_q4,8.9(C),2013,4
514,1,yes,g8_social-studies_8.16A_2015_q36,8.16(A),2015,36
515,1,yes,g8_social-studies_8.16B_2025_q8,8.16(B),2025,8
516,1,yes,g8_social-studies_8.16B_2025_q30,8.16(B),2025,30
517,1,yes,g8_social-studies_8.16B_2024_q12,8.16(B),2024,12
518,2,yes,g8_social-studies_8.16B_2022_q31; g8_social-studies_8.16B_2021_q5,8.16(B); 8.16(B),2022; 2021,31; 5
519,1,yes,g8_social-studies_8.16B_2019_q3,8.16(B),2019,3
520,1,yes,g8_social-studies_8.16B_2018_q34,8.16(B),2018,34
521,1,yes,g8_social-studies_8.16B_2017_q26,8.16(B),2017,26
522,1,yes,g8_social-studies_8.16B_2016_q2,8.16(B),2016,2
523,1,yes,g8_social-studies_8.16B_2015_q33,8.16(B),2015,33
524,1,yes,g8_social-studies_8.16B_2014_q1,8.16(B),2014,1
525,1,yes,g8_social-studies_8.16B_2013_q19,8.16(B),2013,19
526,1,yes,g8_social-studies_8.16B_2013_q13,8.16(B),2013,13
527,1,yes,g8_social-studies_8.26B_2022_q5,8.26(B),2022,5
528,1,yes,g8_social-studies_8.26B_2014_q17,8.26(B),2014,17
529,0,no,,,,
