page_number,segment_count,has_items,item_ids,standards,years,question_numbers
405,1,yes,g11_social-studies_US.8C_2018_q27,US.8(C),2018,27
406,1,yes,g11_social-studies_US.8C_2017_q3,US.8(C),2017,3
407,1,yes,g11_social-studies_US.8C_2016_q27,US.8(C),2016,27
408,1,yes,g11_social-studies_US.8C_2015_q62,US.8(C),2015,62
409,1,yes,g11_social-studies_US.8C_2014_q28,US.8(C),2014,28
410,1,yes,g11_social-studies_US.8D_2019_q9,US.8(D),2019,9
411,1,yes,g11_social-studies_US.1C_2023_q8,US.1(C),2023,8
412,1,yes,g11_social-studies_US.1C_2019_q24,US.1(C),2019,24
413,1,yes,g11_social-studies_US.1C_2013_q32,US.1(C),2013,32
414,1,yes,g11_social-studies_US.17C_2024_q59,US.17(C),2024,59
415,2,yes,g11_social-studies_US.17C_2023_q12; g11_social-studies_US.17C_2021_q21,US.17(C); US.17(C),2023; 2021,12; 21
416,0,no,,,,
417,1,yes,g11_social-studies_US.2A_2019_q56,US.2(A),2019,56
418,1,yes,g11_social-studies_US.2B_2019_q48,US.2(B),2019,48
419,1,yes,g11_social-studies_US.2B_2015_q15,US.2(B),2015,15
420,1,yes,g11_social-studies_US.8B_2019_q8,US.8(B),2019,8
421,1,yes,g11_social-studies_US.8B_2018_q48,US.8(B),2018,48
422,1,yes,g11_social-studies_US.8B_2017_q16,US.8(B),2017,16
423,1,yes,g11_social-studies_US.8B_2017_q46,US.8(B),2017,46
424,1,yes,g11_social-studies_US.8B_2016_q42,US.8(B),2016,42
425,1,yes,g11_social-studies_US.8B_2015_q31,US.8(B),2015,31
426,1,yes,g11_social-studies_US.8B_2014_q45,US.8(B),2014,45
427,1,yes,g11_social-studies_US.8B_2013_q7,US.8(B),2013,7
428,1,yes,g11_social-studies_US.2A_2025_q11,US.2(A),2025,11
429,1,yes,g11_social-studies_US.14A_2025_q8,US.14(A),2025,8
430,1,yes,g11_social-studies_US.14A_2014_q20,US.14(A),2014,20
431,1,yes,g11_social-studies_US.17B_2025_q60,US.17(B),2025,60
432,1,yes,g11_social-studies_US.17B_2024_q18,US.17(B),2024,18
433,1,yes,g11_social-studies_US.17B_2023_q38,US.17(B),2023,38
434,1,yes,g11_social-studies_US.17B_2022_q39,US.17(B),2022,39
435,1,yes,g11_social-studies_US.17B_2021_q13,US.17(B),2021,13
436,1,yes,g11_social-studies_US.17B_2019_q18,US.17(B),2019,18
437,1,yes,g11_social-studies_US.17B_2018_q8,US.17(B),2018,8
438,1,yes,g11_social-studies_US.17B_2017_q61,US.17(B),2017,61
